fid,field_1,acceptedNa,accepted_1,acceptedSc,acceptedTa,accessRigh,adm1,adm2,associated,associat_1,associat_2,associat_3,basisOfRec,behavior,bibliograp,catalogNum,class,classKey,cloc,collection,collecti_1,collecti_2,continent,coordinate,coordina_1,country,crawlId,dataGenera,datasetID,datasetKey,datasetNam,dateIdenti,day,depth,depthAccur,dispositio,dynamicPro,earliestAg,earliestEo,earliestEp,earliestEr,earliestPe,elevation,elevationA,endDayOfYe,establishm,eventDate,eventID,eventRemar,eventTime,family,familyKey,fieldNotes,fieldNumbe,footprintS,footprintW,fullCountr,gbifID,genericNam,genus,genusKey,geodeticDa,georeferen,georefer_1,georefer_2,georefer_3,georefer_4,georefer_5,habitat,higherClas,higherGeog,higherGe_1,hostingOrg,http_//unk,http_//u_1,http_//u_2,http_//u_3,http_//u_4,http_//u_5,http_//u_6,http_//u_7,http_//u_8,http_//u_9,identifica,identifi_1,identifi_2,identifi_3,identified,identifier,inCluster,individual,informatio,infraspeci,installati,institutio,institut_1,institut_2,isInCluste,island,islandGrou,ISO2,iucnRedLis,key,kingdom,kingdomKey,language,lastCrawle,lastInterp,lastParsed,lat,latestEonO,latestEraO,latestPeri,license,lifeStage,locality,locationAc,locationID,locationRe,lon,modified,month,municipali,nameAccord,nomenclatu,nomencla_1,occurrence,occurren_1,occurren_2,order,orderKey,organismID,organismQu,organism_1,organismRe,originalNa,otherCatal,ownerInsti,parentName,parentNa_1,phylum,phylumKey,preparatio,previousId,projectId,protocol,publishing,publishi_1,recordedBy,recordNumb,references,rights,rightsHold,samplingPr,scientific,scientif_1,sex,species,speciesKey,specificEp,startDayOf,taxonConce,taxonID,taxonKey,taxonomicS,taxonRank,taxonRemar,type,typeStatus,typifiedNa,verbatimCo,verbatimDe,verbatimEv,verbatimId,verbatimLo,verbatimSR,verbatimTa,vernacular,waterBody,year,downloadDa
470,3798,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"17313860",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"150",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-10-08T13:38:40,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-12T09:29:00,NA,NA,16:29:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1920820194.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,michele38,NA,NA,NA,NA,NA,NA,"37087363",NA,NA,NA,Tom Lawson,"17313860",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1920820194.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:37:02.386+00:00,2022-02-15T02:37:02.386+00:00,33.717840000000002,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.315500000000000,2019-12-30T17:07:00.000+00:00,"8",NA,NA,NA,NA,https://www.inaturalist.org/observations/17313860,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Michele Reniche,NA,https://www.inaturalist.org/observations/17313860,NA,Michele Reniche,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2018/08/12 9:29 AM PDT,NA,"1600 W Paseo Del Mar, San Pedro, CA 90731, USA",NA,NA,NA,NA,"2018",2022-02-19
471,3822,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"16210303",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"9",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-09-07T22:59:12,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-04T11:59:09,NA,NA,18:59:09Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1913152488.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,glosnail,NA,NA,NA,NA,NA,NA,"35048940",NA,NA,NA,glosnail,"16210303",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1913152488.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:53:29.624+00:00,2022-02-15T01:53:29.624+00:00,33.139260000000000,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.245500000000007,2019-12-26T21:21:53.000+00:00,"9",NA,NA,NA,NA,https://www.inaturalist.org/observations/16210303,Found in flower beds outside Hyatt Place vista-carlsbad hotel,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,glosnail,NA,https://www.inaturalist.org/observations/16210303,NA,glosnail,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2018-09-04 11:59:09 AM PDT,NA,"2645 S Melrose Dr, Vista, CA 92081, USA",NA,NA,NA,NA,"2018",2022-02-19
472,3825,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"17084753",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"58",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-10-01T13:59:05,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-26T08:01:00,NA,NA,15:01:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1914340770.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,caltowhee,NA,NA,NA,NA,NA,NA,"36624865",NA,NA,NA,Tom Lawson,"17084753",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1914340770.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T03:12:40.900+00:00,2022-02-15T03:12:40.900+00:00,33.712699999999998,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.294399999999996,2020-03-07T17:40:05.000+00:00,"9",NA,NA,NA,NA,https://www.inaturalist.org/observations/17084753,September NHMLA Super Project Neighborhood survey,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Laura Helm,NA,https://www.inaturalist.org/observations/17084753,NA,Laura Helm,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2018/09/26 8:01 AM PDT,NA,"Coastal San Pedro, Los Angeles, CA, USA",NA,NA,NA,NA,"2018",2022-02-19
473,3869,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"17103919",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"10",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-10-01T18:59:40,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-01T11:16:58,NA,NA,18:16:58Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1914345100.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,belenv,NA,NA,NA,NA,NA,NA,"36642020",NA,NA,NA,Phil Liff-Grieff,"17103919",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1914345100.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:14:13.242+00:00,2022-02-15T02:14:13.242+00:00,32.636699999999998,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-116.999899999999997,2019-05-23T22:12:59.000+00:00,"10",NA,NA,NA,NA,https://www.inaturalist.org/observations/17103919,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,belenv,NA,https://www.inaturalist.org/observations/17103919,NA,belenv,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Mon Oct 01 2018 11:16:58 GMT-0700 (PDT),NA,"Southwestern College, Chula Vista, CA, US",NA,NA,NA,NA,"2018",2022-02-19
474,3870,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"17231528",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"5",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-10-07T00:07:22,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-05T15:25:33,NA,NA,22:25:33Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1920800878.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,susanhewitt,NA,NA,NA,NA,NA,NA,"36981697",NA,NA,NA,Susan J. Hewitt,"17231528",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1920800878.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:26:06.026+00:00,2022-02-15T02:26:06.026+00:00,33.167250000000003,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.306399999999996,2019-12-26T21:22:07.000+00:00,"10",NA,NA,NA,NA,https://www.inaturalist.org/observations/17231528,The fourth image shows the shell of a juvenile.,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Susan J. Hewitt,NA,https://www.inaturalist.org/observations/17231528,NA,Susan J. Hewitt,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Fri Oct 05 2018 15:25:33 GMT-0700 (PDT),NA,"San Diego County, US-CA, US",NA,NA,NA,NA,"2018",2022-02-19
475,3874,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"17789015",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-10-24T14:11:04,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:27:00,NA,NA,23:27:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1932344706.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,hikingsandiego,NA,NA,NA,NA,NA,NA,"38136533",NA,NA,NA,Tom Lawson,"17789015",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1932344706.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:13:17.810+00:00,2022-02-15T02:13:17.810+00:00,32.634149999999998,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-117.013999999999996,2021-03-02T04:42:09.000+00:00,"10",NA,NA,NA,NA,https://www.inaturalist.org/observations/17789015,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,hikingsandiego,NA,https://www.inaturalist.org/observations/17789015,NA,hikingsandiego,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2018/10/22 4:27 PM PDT,NA,"Rancho\Del Rey III, Chula Vista, CA, USA",NA,NA,NA,NA,"2018",2022-02-19
476,3881,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"17233195",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"5",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-10-06T02:57:54,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-05T16:14:25,NA,NA,23:14:25Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1986508056.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,susanhewitt,NA,NA,NA,NA,NA,NA,"36925866",NA,NA,NA,Susan J. Hewitt,"17233195",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1986508056.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:45:49.658+00:00,2022-02-15T02:45:49.658+00:00,33.167250000000003,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.306399999999996,2019-01-03T17:56:03.000+00:00,"10",NA,NA,NA,NA,https://www.inaturalist.org/observations/17233195,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Susan J. Hewitt,NA,https://www.inaturalist.org/observations/17233195,NA,Susan J. Hewitt,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Fri Oct 05 2018 16:14:25 GMT-0700 (PDT),NA,"San Diego County, US-CA, US",NA,NA,NA,NA,"2018",2022-02-19
477,3913,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"18223866",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-11-07T23:43:09,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07T11:18:41,NA,NA,19:18:41Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1935621990.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,pileated,NA,NA,NA,NA,NA,NA,"39171790",NA,NA,NA,Casey H. Richart,"18223866",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1935621990.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:13:08.459+00:00,2022-02-15T02:13:08.459+00:00,32.654170000000001,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-117.042299999999997,2019-12-26T21:13:29.000+00:00,"11",NA,NA,NA,NA,https://www.inaturalist.org/observations/18223866,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Casey H. Richart,NA,https://www.inaturalist.org/observations/18223866,NA,Casey H. Richart,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2018-11-07 11:18:41 AM PST,NA,"3953 The Hill Rd, Bonita, CA 91902, USA",NA,NA,NA,NA,"2018",2022-02-19
478,3914,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"18297082",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-11-10T02:01:55,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07T12:22:00,NA,NA,20:22:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1944384536.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,finatic,NA,NA,NA,NA,NA,NA,"39309887",NA,NA,NA,BJ Stacey,"18297082",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1944384536.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:53:48.748+00:00,2022-02-15T01:53:48.748+00:00,32.654119999999999,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.042100000000005,2018-11-16T19:42:52.000+00:00,"11",NA,NA,NA,NA,https://www.inaturalist.org/observations/18297082,"San Diego County, California, US",PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,BJ Stacey,NA,https://www.inaturalist.org/observations/18297082,NA,BJ Stacey,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2018/11/07 12:22 PM PST,NA,Glen Abbey Cemetery,NA,NA,NA,NA,"2018",2022-02-19
479,3915,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"18297080",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-11-10T02:01:52,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07T12:19:00,NA,NA,20:19:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1944384607.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,finatic,NA,NA,NA,NA,NA,NA,"39309885",NA,NA,NA,BJ Stacey,"18297080",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1944384607.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:14:32.817+00:00,2022-02-15T02:14:32.817+00:00,32.654170000000001,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.042199999999994,2019-12-26T21:12:21.000+00:00,"11",NA,NA,NA,NA,https://www.inaturalist.org/observations/18297080,"San Diego County, California, US",PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,BJ Stacey,NA,https://www.inaturalist.org/observations/18297080,NA,BJ Stacey,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2018/11/07 12:19 PM PST,NA,Glen Abbey Cemetery,NA,NA,NA,NA,"2018",2022-02-19
480,3916,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"18657963",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-11-26T21:02:09,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-24T09:39:30,NA,NA,17:39:30Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1946343136.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,pileated,NA,NA,NA,NA,NA,NA,"40299533",NA,NA,NA,Casey H. Richart,"18657963",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1946343136.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:32:01.463+00:00,2022-02-15T02:32:01.463+00:00,32.940800000000003,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-117.141099999999994,2019-05-23T22:07:02.000+00:00,"11",NA,NA,NA,NA,https://www.inaturalist.org/observations/18657963,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Casey H. Richart,NA,https://www.inaturalist.org/observations/18657963,NA,Casey H. Richart,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2018-11-24 9:39:30 AM PST,NA,"12295 Ragweed St, San Diego, CA 92129, USA",NA,NA,NA,NA,"2018",2022-02-19
481,3917,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"18709717",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-11-29T05:53:49,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-25T10:00:00,NA,NA,18:00:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1946358786.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,finatic,NA,NA,NA,NA,NA,NA,"40454265",NA,NA,NA,BJ Stacey,"18709717",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1946358786.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:53:46.391+00:00,2022-02-15T01:53:46.391+00:00,32.570860000000003,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.126700000000000,2019-12-27T00:21:46.000+00:00,"11",NA,NA,NA,NA,https://www.inaturalist.org/observations/18709717,"San Diego County, California, US",PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,BJ Stacey,NA,https://www.inaturalist.org/observations/18709717,NA,BJ Stacey,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2018/11/25 10:00 AM PST,NA,Tijuana Slough NWR,NA,NA,NA,NA,"2018",2022-02-19
482,3918,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"18709716",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-11-29T05:53:49,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-25T10:00:00,NA,NA,18:00:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,1946358844.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,finatic,NA,NA,NA,NA,NA,NA,"40454262",NA,NA,NA,BJ Stacey,"18709716",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,1946358844.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:32:38.648+00:00,2022-02-15T02:32:38.648+00:00,32.570860000000003,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.126700000000000,2019-01-11T00:08:34.000+00:00,"11",NA,NA,NA,NA,https://www.inaturalist.org/observations/18709716,"San Diego County, California, US",PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,BJ Stacey,NA,https://www.inaturalist.org/observations/18709716,NA,BJ Stacey,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2018/11/25 10:00 AM PST,NA,Tijuana Slough NWR,NA,NA,NA,NA,"2018",2022-02-19
