field_1,acceptedNa,acceptedSc,acceptedTa,accessRigh,adm1,adm2,associated,associat_1,associat_2,associat_3,basisOfRec,behavior,bibliograp,catalogNum,class,classKey,cloc,collection,collecti_1,collecti_2,continent,coordinate,coordina_1,country,crawlId,dataGenera,datasetID,datasetKey,datasetNam,dateIdenti,day,depth,dispositio,dynamicPro,elevation,elevationA,endDayOfYe,establishm,eventDate,eventID,eventRemar,eventTime,family,familyKey,fieldNumbe,footprintS,footprintW,fullCountr,gbifID,genericNam,genus,genusKey,geodeticDa,georeferen,georefer_1,georefer_2,georefer_3,georefer_4,georefer_5,habitat,higherClas,higherGeog,higherGe_1,hostingOrg,http_//unk,http_//u_1,http_//u_2,http_//u_3,http_//u_4,http_//u_5,http_//u_6,http_//u_7,identifica,identifi_1,identifi_2,identifi_3,identified,identifier,inCluster,individual,informatio,installati,institutio,institut_1,institut_2,isInCluste,island,islandGrou,ISO2,iucnRedLis,key,kingdom,kingdomKey,language,lastCrawle,lastInterp,lastParsed,lat,license,lifeStage,locality,locationAc,locationID,locationRe,lon,modified,month,municipali,nameAccord,nomenclatu,nomencla_1,occurrence,occurren_1,occurren_2,order,orderKey,organismID,organismQu,organism_1,organismRe,originalNa,otherCatal,ownerInsti,parentEven,parentName,phylum,phylumKey,preparatio,previousId,projectId,protocol,publishing,publishi_1,recordedBy,recordNumb,references,rights,rightsHold,sampleSize,samplingEf,samplingPr,scientific,species,speciesKey,specificEp,startDayOf,taxonConce,taxonID,taxonKey,taxonomicS,taxonRank,taxonRemar,type,typeStatus,verbatimCo,verbatimEl,verbatimEv,verbatimId,verbatimLo,verbatimSR,verbatimTa,vernacular,waterBody,year,downloadDa
"1830",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Ohio,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"7025553",Gastropoda,"225","Ohio, United States",Observations,NA,NA,NA,NA,"17",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-07-12T20:26:44,"12",NA,NA,NA,NA,NA,NA,NA,2017-07-12T11:26:33,NA,NA,15:26:33Z,Arionidae,"2629",NA,NA,NA,United States of America,1580490158,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,chrisstanton,NA,NA,NA,"14556349",NA,NA,NA,Susan J. Hewitt,"7025553",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1580490158.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 10:54:19.793,2022/06/03 10:54:19.793,41.386845999999998,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-81.873789000000002,2017-07-16T13:27:07.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/7025553,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Chris Stanton,NA,https://www.inaturalist.org/observations/7025553,NA,Chris Stanton,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,Wed Jul 12 2017 11:26:33 GMT-0400 (EDT),NA,"610 Barrett Rd, Berea, OH, US",NA,NA,NA,NA,"2017",2022/07/05
"1831",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Michigan,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"7044673",Gastropoda,"225","Michigan, United States",Observations,NA,NA,NA,NA,"31",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-07-14T14:27:41,"5",NA,NA,NA,NA,NA,NA,NA,2017-07-05T07:10:00,NA,NA,12:10:00Z,Arionidae,"2629",NA,NA,NA,United States of America,1580491050,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,jefferykarafa,NA,NA,NA,"14606253",NA,NA,NA,Susan J. Hewitt,"7044673",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1580491050.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:09:37.916,2022/06/03 11:09:37.916,48.061776000000002,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-88.725134999999995,2017-07-14T22:00:37.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/7044673,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,jefferykarafa,NA,https://www.inaturalist.org/observations/7044673,NA,jefferykarafa,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2017/07/05 7:10 AM CDT,NA,"Keweenaw County, MI, USA",NA,NA,NA,NA,"2017",2022/07/05
"1832",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Pennsylvania,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"7054369",Gastropoda,"225","Pennsylvania, United States",Observations,NA,NA,NA,NA,"6",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-07-16T02:01:58,"14",NA,NA,NA,NA,NA,NA,NA,2017-07-14T19:21:20,NA,NA,23:21:20Z,Arionidae,"2629",NA,NA,NA,United States of America,1580493052,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,birdizlife,NA,NA,NA,"14649654",NA,NA,NA,hazelsnail,"7054369",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1580493051.999999761581421,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 10:54:21.296,2022/06/03 10:54:21.296,40.954709999999999,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-79.635654000000002,2017-07-16T05:37:18.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/7054369,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Frank Izaguirre,NA,https://www.inaturalist.org/observations/7054369,NA,Frank Izaguirre,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2017-07-14 7:21:20 PM EDT,NA,"320 Kittanning Hollow Road East Brady, PA 16028",NA,NA,NA,NA,"2017",2022/07/05
"1836",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,New Jersey,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"7136116",Gastropoda,"225","New Jersey, United States",Observations,NA,NA,NA,NA,"1020",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-07-21T01:13:25,"15",NA,NA,NA,NA,NA,NA,NA,2017-07-15T09:45:00,NA,NA,13:45:00Z,Arionidae,"2629",NA,NA,NA,United States of America,1584407201,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,mtessler,NA,NA,NA,"14802765",NA,NA,NA,Susan J. Hewitt,"7136116",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1584407201.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:24:56.314,2022/06/03 11:24:56.314,40.473384000000003,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-74.703688000000000,2017-07-24T01:42:32.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/7136116,On wood.,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Michael Tessler,NA,https://www.inaturalist.org/observations/7136116,NA,Michael Tessler,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2017/07/15 9:45 AM EDT,NA,"421 E Mountain Rd, Hillsborough Township, NJ 08844, USA",NA,NA,NA,NA,"2017",2022/07/05
"1837",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,West Virginia,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"7166396",Gastropoda,"225","West Virginia, United States",Observations,NA,NA,NA,NA,NA,United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-07-23T01:32:14,"22",NA,NA,NA,NA,NA,NA,NA,2017-07-22T20:55:08,NA,NA,00:55:08Z,Arionidae,"2629",NA,NA,NA,United States of America,1584414674,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,birdizlife,NA,NA,NA,"14861396",NA,NA,NA,Frank Izaguirre,"7166396",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1584414674.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:08:55.725,2022/06/03 11:08:55.725,39.622501000000000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-79.961112999999997,2017-07-23T02:41:43.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/7166396,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Frank Izaguirre,NA,https://www.inaturalist.org/observations/7166396,NA,Frank Izaguirre,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2017-07-22 8:55:08 PM EDT,NA,"251-265 Wagner Road Morgantown, WV 26501 USA",NA,NA,NA,NA,"2017",2022/07/05
"1838",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,New York,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"7166861",Gastropoda,"225","New York, United States",Observations,NA,NA,NA,NA,"1218",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-09-28T08:12:34,"22",NA,NA,NA,NA,NA,NA,NA,2017-07-22T07:49:00,NA,NA,11:49:00Z,Arionidae,"2629",NA,NA,NA,United States of America,1584414795,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,edgarallenhoopoe,NA,NA,NA,"17232366",NA,"Sorry, I inputted the wrong ID.",NA,Cedric Lee,"7166861",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1584414795.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 10:54:22.134,2022/06/03 10:54:22.134,42.351058999999999,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-76.679248999999999,2017-11-10T17:38:45.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/7166861,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Brad Walker,NA,https://www.inaturalist.org/observations/7166861,NA,Brad Walker,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2017/07/22 7:49 AM EDT,NA,"Tompkins County, NY, USA",NA,NA,NA,NA,"2017",2022/07/05
"1840",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,New York,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"7191839",Gastropoda,"225","New York, United States",Observations,NA,NA,NA,NA,"10",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-07-24T19:10:14,"24",NA,NA,NA,NA,NA,NA,NA,2017-07-24T12:19:58,NA,NA,16:19:58Z,Arionidae,"2629",NA,NA,NA,United States of America,1584421999,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,bkmertz,NA,NA,NA,"14914248",NA,NA,NA,Cedric Lee,"7191839",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1584421999.000000238418579,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:33:36.426,2022/06/03 11:33:36.426,41.432129000000003,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-74.610750999999993,2017-07-24T23:23:25.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/7191839,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,bkmertz,NA,https://www.inaturalist.org/observations/7191839,NA,bkmertz,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,Mon Jul 24 2017 12:19:58 GMT-0400 (EDT),NA,"12729, Deerpark, NY, US",NA,NA,NA,NA,"2017",2022/07/05
"1841",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Massachusetts,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"7201419",Gastropoda,"225","Massachusetts, United States",Observations,NA,NA,NA,NA,NA,United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-07-28T00:42:48,"25",NA,NA,NA,NA,NA,NA,NA,2017-07-25T07:09:16,NA,NA,11:09:16Z,Arionidae,"2629",NA,NA,NA,United States of America,1584424660,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,kayakingranger,NA,NA,NA,"15020772",NA,NA,NA,Kaz DeWolfe,"7201419",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1584424660.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:29:32.888,2022/06/03 11:29:32.888,42.390495000000001,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-71.249763000000002,2018-02-01T17:38:39.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/7201419,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,kayakingranger,NA,https://www.inaturalist.org/observations/7201419,NA,kayakingranger,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,Tue Jul 25 2017 07:09:16 GMT-0400 (EDT),NA,"Prospect Hill, Waltham, MA, US",NA,NA,NA,NA,"2017",2022/07/05
"1842",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,New York,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"7206318",Gastropoda,"225","New York, United States",Observations,NA,NA,NA,NA,"10",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-07-25T19:59:49,"25",NA,NA,NA,NA,NA,NA,NA,2017-07-25T10:06:53,NA,NA,14:06:53Z,Arionidae,"2629",NA,NA,NA,United States of America,1584425808,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,laura622,NA,NA,NA,"14947066",NA,"I think this is a dusky slug - the slug species you've selected is from new zealand. (I looked at some pictures of it and it looks really cool, tho, and I wish we'd see some here!)",NA,bkmertz,"7206318",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1584425808.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:53:02.551,2022/06/03 11:53:02.551,40.862299999999998,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-73.876385999999997,2017-08-14T17:42:46.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/7206318,Slug,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,laura622,NA,https://www.inaturalist.org/observations/7206318,NA,laura622,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,Tue Jul 25 2017 10:06:53 GMT-0400 (EDT),NA,"The New York Botanical Garden, New York, NY, US",NA,NA,NA,NA,"2017",2022/07/05
"1843",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Pennsylvania,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"7204284",Gastropoda,"225","Pennsylvania, United States",Observations,NA,NA,NA,NA,NA,United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-07-25T17:23:41,"24",NA,NA,NA,NA,NA,NA,NA,2017-07-24T17:11:42,NA,NA,21:11:42Z,Arionidae,"2629",NA,NA,NA,United States of America,1586923563,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,jkester,NA,NA,NA,"14943004",NA,Not totally sure but I think we're looking at an Arion here. Probably part of Arion subfuscus.,NA,Frank Izaguirre,"7204284",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1586923563.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:16:02.445,2022/06/03 11:16:02.445,40.118118000000003,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-79.884071000000006,2021-10-25T14:51:49.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/7204284,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Jessica Kester,NA,https://www.inaturalist.org/observations/7204284,NA,Jessica Kester,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2017-07-24 5:11:42 PM EDT,NA,"184 State St, Charleroi, PA 15022, USA",NA,NA,NA,NA,"2017",2022/07/05
"1844",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",https://www.fieldmuseum.org/about/copyright-information,Delaware,New Castle,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,"383095",Gastropoda,"225","S edge of University of Delaware N campus, creek valley S of David Hollowell Dri, Delaware, New Castle, United States, NORTH_AMERICA",Invertebrate Zoology,Invertebrate Zoology,NA,NORTH_AMERICA,NA,NA,United States,"266",NA,invertebrates-07-jun-2022,005eb8d8-ed94-41be-89cf-e3115a9058e4,NA,2017-01-01T00:00:00,"17",NA,NA,NA,"34",NA,"198",NA,2017-07-17T00:00:00,NA,NA,NA,Arionidae,"2629",JG-170717-01,NA,NA,United States of America,1675144887,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,Animalia Mollusca Gastropoda Stylommatophora Arionidae,"North America, USA, Delaware, New Castle, 34m: S edge of University of Delaware N campus, creek valley S of David Hollowell Dri. [LL]",NA,7b8aff00-a9f8-11d8-944b-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dr. Jochen Gerber : Field Museum of Natural History - Invertebrates - Zoology,05bbeb22-cfdc-4439-b6c5-8068657581fa,FALSE,"2",NA,3b84ff5b-79ce-427c-acb7-b4004e160f66,FMNH,FMNH,e71f36f1-e271-4720-a604-3c5a1418e7aa,FALSE,NA,NA,US,LC,1675144887.000000000000000,Animalia,"1",en,2022/06/07 07:47:02.579,2022/06/07 07:50:51.668,2022/06/07 07:50:51.668,39.687500000000000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,NA,"S edge of University of Delaware N campus, creek valley S of David Hollowell Dri",NA,7698596c-e967-4d50-8e6a-effbdf647dd2,NA,-75.755600000000001,NA,"7",NA,NA,NA,NA,05bbeb22-cfdc-4439-b6c5-8068657581fa,NA,PRESENT,Stylommatophora,"1456","3738280",NA,NA,NA,NA,NA,FMNH,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,7b8aff00-a9f8-11d8-944b-b8a03c50a862,J. Gerber,NA,NA,NA,The Field Museum of Natural History,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,"198",NA,NA,"2294099",ACCEPTED,SPECIES,NA,PhysicalObject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017",2022/07/05
"1845",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Virginia,Clarke County,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,508763-Mollusca,Gastropoda,"225","Blandy Farm, Tuleyries Lane, 0.6 km NW of State Route 628, Virginia, Clarke County, United States, NORTH_AMERICA",Invertebrate Zoology,NA,4730346d-0a5b-454c-accd-b9ac7bdf8445,NORTH_AMERICA,NA,NA,United States,"397",NA,NA,85b1cfb6-f762-11e1-a439-00145eb45e9a,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,2017-07-12T00:00:00,NA,NA,NA,Arionidae,"2629",NA,NA,NA,United States of America,1700783017,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,GPS,NA,NA,NA,"USA, Virginia, Clarke County",NA,8483a1f0-1032-11db-ae00-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45d420a0-fd99-4252-85c1-b28cd3c272b6,FALSE,NA,NA,12fadca0-d638-416d-8cee-6f29ef37a249,UF,NA,ab8b25c4-f95e-437b-82df-5aed3c9031ec,FALSE,NA,NA,US,LC,1700783017.000000000000000,Animalia,"1",NA,2022/07/04 04:02:39.354,2022/07/04 04:10:14.659,2022/07/04 04:10:14.659,39.062700000000000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,"Blandy Farm, Tuleyries Lane, 0.6 km NW of State Route 628",NA,NA,NA,-78.874600000000001,2022-01-25T09:24:00.000+00:00,"7",NA,NA,NA,NA,45d420a0-fd99-4252-85c1-b28cd3c272b6,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",75% ethanol - 1,NA,NA,DWC_ARCHIVE,US,8483a1f0-1032-11db-ae00-b8a03c50a862,"Slapcinsky, John",NA,NA,NA,NA,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,NA,"2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017",2022/07/05
"1846",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,North Carolina,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"7840397",Gastropoda,"225","North Carolina, United States",Observations,NA,NA,NA,NA,"15",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-09-09T02:43:45,"17",NA,NA,NA,NA,NA,NA,NA,2017-07-17T15:52:00,NA,NA,22:52:00Z,Arionidae,"2629",NA,NA,NA,United States of America,1703137348,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,alex_bairstow,NA,NA,NA,"16549870",NA,NA,NA,Alex Bairstow,"7840397",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1703137348.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 10:54:23.860,2022/06/03 10:54:23.860,35.892474999999997,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-82.821481000000006,2017-11-18T02:48:38.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/7840397,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Alex Bairstow,NA,https://www.inaturalist.org/observations/7840397,NA,Alex Bairstow,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2017/07/17 3:52 PM PDT,NA,"Hot Springs, NC 28743, USA",NA,NA,NA,NA,"2017",2022/07/05
